NumeroIdentificacion,NombrePrestador,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioCode,MunicipioPrestador,CantMunicipios,CantSedes,ACTIVOS,RankActivos,PASIVOS,PATRIMONIO,INGRESOS,RankIngresos,GASTOS,COSTOS,UTILIDADES,PERIODO,MargenNeto%
900369003,HOGARSALUD IPS SOCIEDAD POR ACCIONES SIMPLIFICADAS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,2,2,3822555033,2074,2714753410,1107801623,6553822753,1620,2896093711,3656037307,1691735,2023,"0,03"
900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Privada,NO,SUCRE,70221,COVEÑAS,2,3,3447626340,2171,272749551,3174876789,6536712101,1621,2061712000,4148586744,326413357,2023,"4,99"
900632859,CARDIOPREVENT. S.A.S.,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,2,2784869550,2402,842955260,1941914290,6525370366,1622,3946050739,2061162652,518156975,2023,"7,94"
890980181,ESE HOSPITAL DE SANTA LUCIA,Pública,SI,ANTIOQUIA,05282,FREDONIA,1,1,4287617264,1949,1702371268,2585245995,6513897373,1623,3479524828,2571544794,462827750,2023,"7,11"
891180198,ESE HOSPITAL MUNICIPAL SAN ANTONIO,Pública,SI,HUILA,41807,TIMANÁ,1,1,7129330321,1460,54573800,7074756521,6485217465,1624,2306836862,3602144038,576236565,2023,"8,89"
891600061,ESE HOSPITAL SAN JOSE DE CONDOTO,Pública,SI,CHOCÓ,27205,CONDOTO,1,1,10280975852,1163,6640463520,3640512332,6474964796,1625,4901664099,1022183134,551117563,2023,"8,51"
830020398,SAN LUIS UNIDAD DE CRONICOS Y PALIATIVOS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,9122650248,1253,4033414775,5089235473,6473352370,1626,1708041582,4387709773,377601015,2023,"5,83"
800025755,IPS CLINICA SAN IGNACIO LTDA,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,5934388219,1641,1257153437,4677234782,6470653326,1627,1180410698,4453012697,837229931,2023,"12,94"
802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,Pública,SI,ATLÁNTICO,08560,PONEDERA,1,5,4915804352,1818,3426307566,1489496786,6469372627,1628,3263246526,3242066357,-35940256,2023,"-0,56"
830510985,"UNIDAD DE DIAGNOSTICOS Y TRATAMIENTOS UROLOGICOS S.A. "" UROMED S.A.""",Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,5333898009,1724,2662737998,2671160011,6457674136,1629,2031720381,3601580158,824373597,2023,"12,77"
819000736,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,Pública,SI,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,1,4,3236430310,2234,1671521954,1564908356,6453235963,1630,1977307344,3863555492,612373127,2023,"9,49"
900025807,WORK MEDICINE INTERNATIONAL S.A.S.,Privada,NO,HUILA,41001,NEIVA,1,1,6264676073,1588,2606657135,3658018938,6440908971,1631,2122486000,3152838609,1165584362,2023,"18,1"
890300729,OPTICA ALEMANA,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,5,7135002506,1459,3384529866,3750472640,6439790603,1632,3260846285,3176597624,2346694,2023,"0,04"
900502333,ARMONÍA MEDICAL S.A.S.,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,4444181410,1917,3395129138,1049052272,6431238626,1633,3154864784,2901873473,374500369,2023,"5,82"
814006689,CENTRO DE SALUD MUNICIPAL NIVEL I LUIS ACOSTA E.S.E,Pública,SI,NARIÑO,52399,LA UNIÓN,1,1,6734917058,1512,171979553,6562937505,6422183686,1634,2184812921,4255956024,-18585260,2023,"-0,29"
812005590,SOCIEDAD CARDIOVASCULAR DE CORDOBA S.A.S SOCARDIO S.A.S,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,6493414850,1548,3474792141,3018622709,6422008588,1635,1186993018,5042447040,192568530,2023,3
901397089,TODARVE LATAM HOLDING S.A.S.,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,4634034582,1876,1467800759,3166233823,6419202651,1636,1383866789,3085049172,1950286690,2023,"30,38"
891301447,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,Pública,SI,VALLE DEL CAUCA,76670,SAN PEDRO,1,1,6644766950,1526,322160000,6322606950,6418960457,1637,1713608867,4131067330,574284260,2023,"8,95"
900277630,CLINICA MARYBAU LA LOMA LTDA,Privada,NO,CESAR,20250,EL PASO,1,1,3745100211,2104,2807173725,937926486,6412555569,1638,2686362548,3411364514,314828507,2023,"4,91"
900691573,BAYLOR COLLEGE OF MEDICINE CHILDREN'S FOUNDATION IPS,Privada,NO,LA GUAJIRA,44560,MANAURE,2,2,3196264088,2253,200170613,2996093475,6411728145,1639,3425158000,0,2986570145,2023,"46,58"
890703439,LABORATORIO CLINICO CENTRAL LTDA,Privada,NO,TOLIMA,73001,IBAGUÉ,1,3,4796246543,1849,1025574709,3770671834,6390735214,1640,2527372285,2925468634,937894295,2023,"14,68"
891180232,E.S.E HOSPITAL SAN ANTONIO DE TARQUI,Pública,SI,HUILA,41791,TARQUI,1,1,7791333559,1374,765192205,7026141353,6369431623,1641,2356181555,3922524650,90725418,2023,"1,42"
901088322,PLENAMENTE SALUD MENTAL INTEGRAL IPS S.A.S,Privada,NO,CALDAS,17001,MANIZALES,1,2,3125102780,2275,1167151376,1957951404,6353907979,1642,1244692064,4481708727,627507188,2023,"9,88"
890981817,ESE HOSPITAL LA INMACULADA,Pública,SI,ANTIOQUIA,05321,GUATAPE,1,1,8715996609,1279,313019051,8402977558,6344437840,1643,1579999226,2620485244,2143953370,2023,"33,79"
900142579,E.S.E. CENTRO DE SALUD VIRGEN DE LOURDES,Pública,SI,NARIÑO,52110,BUESACO,1,8,8014165975,1346,110977935,7903188040,6341498266,1644,2390717716,3059774539,891006010,2023,"14,05"
900315383,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,Privada,NO,CALDAS,17001,MANIZALES,1,2,4319033069,1942,971645508,3347387561,6338117779,1645,3679145483,1607587980,1051384316,2023,"16,59"
899999164,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,Pública,SI,CUNDINAMARCA,25785,TABIO,1,1,16492997337,865,1083883688,15409113649,6336274985,1646,3153579932,3724046785,-541351732,2023,"-8,54"
890000671,ESE HOSPITAL SAN VICENTE DE PAUL,Pública,SI,QUINDÍO,63190,CIRCASIA,1,1,17072327608,846,2091541365,14980786243,6327327667,1647,2884412429,2850529596,592385642,2023,"9,36"
900218460,SISANAR S.A.,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,6988935789,1481,2690937782,4297998007,6322808696,1648,4470546116,1743784042,108478538,2023,"1,72"
819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,Pública,SI,MAGDALENA,47570,PUEBLOVIEJO,1,4,3396317304,2183,2859576575,536740728,6315689846,1649,5527664788,1374540396,-586515339,2023,"-9,29"
891180238,ESE HOSPITAL SAN CARLOS,Pública,SI,HUILA,41016,AIPE,1,1,10300618029,1160,1533768298,8766849731,6312927052,1650,1997007190,4371485452,-55565590,2023,"-0,88"
806008270,ESE HOSPITAL LOCAL SANTA ROSA DE LIMA,Pública,SI,BOLÍVAR,13683,SANTA ROSA,1,2,6440486680,1557,1549868271,4890618409,6312645061,1651,3470687364,3149836806,-307879109,2023,"-4,88"
900639234,GUADALUPE IPS S.A.S,Privada,NO,ATLÁNTICO,08758,SOLEDAD,1,1,1241224910,3248,298512512,942712398,6311235430,1652,1312557836,4231875301,766802293,2023,"12,15"
900973467,UNIDAD VASCULAR Y DERMATOLOGICA SAS,Privada,NO,NARIÑO,52001,PASTO,1,1,9380902289,1223,651473348,8729428941,6308635716,1653,3632867466,1521222653,1154545597,2023,"18,3"
900314490,IPS CENTRO CIENTÍFICO ASISTENCIAL S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,13288774181,993,8864805538,4423968643,6286311531,1654,2382249390,3163887641,740174500,2023,"11,77"
806007880,E.S.E. HOSPITAL LOCAL MAHATES,Pública,SI,BOLÍVAR,13433,MAHATES,1,8,6352861916,1576,3352856467,3000005449,6278739360,1655,2338505694,3704835506,235398160,2023,"3,75"
805002117,CENTRO DE IMAGENES DIAGNOSTICAS S.A.S,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,8077236457,1341,2593581912,5483654545,6277374082,1656,4089066494,957377215,1230930373,2023,"19,61"
900519519,SANARTE MEDICINA ESPECIALIZADA SAS,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,2,2433951997,2542,1354035990,1079916007,6275665417,1657,2310941124,3691050729,273673564,2023,"4,36"
901057487,TECNOLOGÍA DIAGNOSTICA DEL VALLE S.A.S,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,10048006986,1190,973122553,9074884433,6271734105,1658,3442118484,1560380472,1269235149,2023,"20,24"
900388069,GOMEZ ASOCIADOS SALUD OCUPACIONAL SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,3677203044,2120,2250764211,1426438833,6269897094,1659,1979813509,4127423006,162660579,2023,"2,59"
900622320,GASTROKIDS SAS,Privada,NO,META,50001,VILLAVICENCIO,2,2,6098433956,1613,1938983442,4159450514,6269747860,1660,2474332877,3269901072,525513911,2023,"8,38"
891680065,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,Pública,SI,CHOCÓ,27245,EL CARMEN DE ATRATO,1,1,4428902169,1920,2800618214,1628283955,6268344018,1661,4080134569,2135930621,52278828,2023,"0,83"
816000066,PHILCO MEDICAL SYSTEMS SAS,Privada,NO,CALDAS,17001,MANIZALES,2,2,6217164812,1595,3181269894,3035894918,6267183049,1662,5738993294,162324806,365864949,2023,"5,84"
900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Privada,NO,SUCRE,70215,COROZAL,5,5,1241468000,3247,75622000,1165846000,6265643000,1663,934809000,4786020000,544814000,2023,"8,7"
900012404,CLINICA AYNAN LTDA,Privada,NO,PUTUMAYO,86001,MOCOA,3,3,6672025586,1522,948471543,5723554043,6263223494,1664,1802624863,4299977216,160621415,2023,"2,56"
806007813,ESE HOSPITAL LOCAL SAN JOSE DEACHI,Pública,SI,BOLÍVAR,13006,ACHÍ,1,6,4185823963,1976,2100680654,2085143309,6247435587,1665,5539418405,600157902,107859280,2023,"1,73"
802010401,HOSPITAL DE MANATI ESE,Pública,SI,ATLÁNTICO,08436,MANATÍ,1,2,16185986906,877,295509049,15890477857,6245614257,1666,3285632998,2926444564,33536695,2023,"0,54"
807001311,SERVICIOS INTEGRALES DE SALUD LIMITADA,Privada,NO,NORTE DE SANTANDER,54810,TIBÚ,1,1,5428225142,1708,2963843159,2464381983,6241091656,1667,3905002320,2265905310,70184026,2023,"1,12"
890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,Pública,SI,SANTANDER,68615,RIONEGRO,1,2,7137857397,1457,1916583798,5221273599,6232387019,1668,2403629592,4373935122,-545177696,2023,"-8,75"
809001482,CLINICA DE OJOS DEL TOLIMA S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,2,8287785003,1322,2812461940,5475323063,6222010523,1669,1797687623,3975071949,449250951,2023,"7,22"
900893325,SOMEB DE NARIÑO SALUD OCUPACIONAL Y REHABILITACION INTEGRAL S.A.S,Privada,NO,NARIÑO,52001,PASTO,19,19,2902277332,2358,573767515,2328509817,6217480693,1670,3978870366,0,2238610327,2023,"36,01"
824000204,ESE HOSPITAL MARINO ZULETA RAMIREZ,Pública,SI,CESAR,20621,LA PAZ,1,2,6087076785,1616,2520562304,3566514480,6212194719,1671,1837820228,2844269752,1530104738,2023,"24,63"
900368807,TE ALIVIAMOS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1110744589,3356,1143924689,-33180100,6198946309,1672,6287298464,0,-88352155,2023,"-1,43"
802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Pública,SI,ATLÁNTICO,08372,JUAN DE ACOSTA,1,4,3483524629,2161,1678250232,1805274397,6187878648,1673,3423360871,2172564417,591953360,2023,"9,57"
860043211,LIGA CONTRA EL CANCER SECCIONAL BOGOTA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,17661019078,821,2339002602,15322016476,6182222133,1674,2947854845,4960042776,-1725675488,2023,"-27,91"
891180091,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,Pública,SI,HUILA,41524,PALERMO,1,1,7505130149,1400,1039624909,6465505240,6175877406,1675,2034268120,3828491705,313117581,2023,"5,07"
900054549,ORAL MEDIC SERVICIOS S A S,Privada,NO,ANTIOQUIA,05308,GIRARDOTA,3,5,1723587063,2909,1327850537,395736526,6162837937,1676,5300947171,782092740,79798026,2023,"1,29"
802006126,INFECTOLOGOS ASOCIADOS LTDA.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,1551095866,3011,837522908,713572958,6161362674,1677,1039483109,4918620776,203258789,2023,"3,3"
830116823,NATURAL BODY CENTER LTDA MEDELLIN,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,12,20,6518287171,1542,2450472046,4067815125,6160525139,1678,4020904019,2160281341,-20660221,2023,"-0,34"
901295908,DIANA DUSSAN CLINICA AVANZADA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,807033698,3654,113223000,693810698,6154426752,1679,3438178823,2190830862,525417067,2023,"8,54"
891408747,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSÉ DE MARSELLA,Pública,SI,RISARALDA,66440,MARSELLA,1,1,13309901009,990,493855013,12816045995,6149922126,1680,2879938958,3331562846,-61579679,2023,-1
900753224,UNIDAD QUIRURGICA CALIDA SAS,Privada,NO,VALLE DEL CAUCA,76109,BUENAVENTURA,7,7,4260410267,1955,1506214280,2754195987,6141167772,1681,1592356720,4080240612,468570440,2023,"7,63"
900278729,XIMENA CAICEDO G. EMPRESA UNIPERSONAL,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,4959129281,1807,914731838,4044397443,6125815383,1682,2447383733,2510393361,1168038289,2023,"19,07"
825000620,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,Pública,SI,LA GUAJIRA,44378,HATONUEVO,1,1,13705226370,980,9363052078,4342174292,6115007643,1683,4831160872,1272062915,11783856,2023,"0,19"
900676568,GASTRO ELITE SAS,Privada,NO,RISARALDA,66001,PEREIRA,1,2,4592848179,1885,1893643076,2699205103,6108583275,1684,1416069057,4052586411,639927807,2023,"10,48"
901204294,IPS SAN RAFAEL HAIM SAS,Privada,NO,ATLÁNTICO,08433,MALAMBO,1,1,5070013435,1785,4915151000,154862435,6102351606,1685,214009133,5764449705,123892768,2023,"2,03"
900425336,SOMNOMÉDICA CLÍNICA ESPECIALIZADA EN MEDICINA DEL SUEÑO SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,8020350723,1344,2754930621,5265420102,6100677609,1686,2067861820,2766212091,1266603698,2023,"20,76"
900563745,LABORVIDA IPS S.A.S.,Privada,NO,HUILA,41001,NEIVA,1,1,2744914429,2420,961134139,1783780290,6096487670,1687,1607392058,4033379345,455716267,2023,"7,48"
900698537,IPS H&L SALUD S.A.S.,Privada,NO,RISARALDA,66001,PEREIRA,2,2,4525992197,1898,796242629,3729749568,6092369386,1688,1508156771,4250354964,333857651,2023,"5,48"
890102064,CRUZ ROJA COLOMBIANA SECCIONAL ATLANTICO,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,2,21607423298,728,980329634,20627093664,6071895802,1689,1864320718,3707373273,500201811,2023,"8,24"
900690781,GASTROCAL SAS,Privada,NO,SANTANDER,68276,FLORIDABLANCA,1,2,3769493674,2092,1391930074,2377563600,6047121137,1690,2252679376,2825860759,968581002,2023,"16,02"
901474681,CLINICA OBESIDAD Y ENVEJECIMIENTO SAS SIGLA: CLOE,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,4848830154,1835,5300876911,-452046757,6046993634,1691,5802025293,1476389523,-1231421182,2023,"-20,36"
802022775,CENTRO DE SALUD AGRUPASALUD IPS SAS,Privada,NO,ATLÁNTICO,08758,SOLEDAD,1,1,4402923096,1924,1927566154,2475356942,6042458032,1692,3278246275,2629078583,135133174,2023,"2,24"
800074742,INSTITUTO DE REPRODUCCIÒN HUMANA PROCREAR S.A.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,2,4743138877,1860,2444754095,2298384782,6040996667,1693,2971942721,2802446514,266607432,2023,"4,41"
900547188,CLINICA ODONTOLOGICA ESPECIALIZADA P&P S.A.S.,Privada,NO,CÓRDOBA,23001,MONTERÍA,3,3,2448832336,2534,480988740,1967843596,6040263664,1694,2081276928,2556029578,1402957158,2023,"23,23"
900138555,INVERSIONES MEREZ S.A.S,Privada,NO,CASANARE,85001,YOPAL,11,13,10156601658,1175,4950548457,5206053201,6032519863,1695,3640843256,1987604483,404072124,2023,"6,7"
814006654,CENTRO DE SALUD SAN JUAN BAUTISTA DE PUPIALES EMPRESA SOCIAL DEL ESTADO,Pública,SI,NARIÑO,52585,PUPIALES,1,3,9042705412,1259,96392224,8946313188,6030790372,1696,2906590389,3109299968,14900015,2023,"0,25"
900132176,CLINICA OFTAMOLOGICA DE SINCELEJO LTDA,Privada,NO,SUCRE,70001,SINCELEJO,1,1,7570408010,1392,2704100551,4866307459,6026707017,1697,1630968136,3411935046,983803835,2023,"16,32"
823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,Privada,NO,SUCRE,70708,SAN MARCOS,1,1,2165398867,2666,386373747,1779025120,6025318000,1698,1216011944,4610745925,198560131,2023,"3,3"
901386786,SERVICIOS MÉDICOS INTEGRALES PARA EL MANEJO DEL DOLOR SAS,Privada,NO,CASANARE,85001,YOPAL,1,2,2262052938,2622,1516622316,745430622,6024446999,1699,2901485812,2606742654,516218533,2023,"8,57"
826001918,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DE LA NATIVIDAD,Pública,SI,BOYACÁ,15368,JERICÓ,1,1,8781795917,1274,3510594920,5271200996,6013836491,1700,496226005,779472686,4738137799,2023,"78,79"
900335816,MORADO S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,13,19,8001958628,1349,1169180920,6832777708,6009846580,1701,5102777052,796878629,110190899,2023,"1,83"
900538139,IPS INDIGENA CAPERA SAS,Privada,NO,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2,4,1371586242,3148,160475188,1211111054,6004024604,1702,4162257712,2223380357,-381613465,2023,"-6,36"
891410661,ESE HOSPITAL SANTA ANA,Pública,SI,RISARALDA,66318,GUÁTICA,1,1,2976904994,2328,289351405,2687553589,5996089397,1703,3933854729,1357041921,705192747,2023,"11,76"
900653844,IPS MI CASA MI HOSPITAL DE LA SABANA SAS,Privada,NO,CÓRDOBA,23001,MONTERÍA,2,2,4134160194,1991,1246876049,2887284145,5992162549,1704,974565478,4544584707,473012364,2023,"7,89"
901192075,ANALISIS Y DIAGNOSTICO EN LABORATORIO SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,5411408616,1712,3622031865,1789376751,5988900091,1705,3867433160,1906460701,215006230,2023,"3,59"
890980643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,Pública,SI,ANTIOQUIA,05002,ABEJORRAL,1,4,6500753706,1545,2732639596,3768114110,5978818406,1706,2708882735,3899423247,-629487576,2023,"-10,53"
800224583,LABORATORIO CLINICO EDUARDO FERNÁNDEZ DAZA SAS,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,2,1921394123,2799,534091509,1387302614,5978268821,1707,5482010929,0,496257892,2023,"8,3"
891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Pública,SI,ANTIOQUIA,05854,VALDIVIA,1,1,4393645881,1927,2288419591,2105226290,5977900039,1708,1609656640,3084277500,1283965899,2023,"21,48"
824000442,ESE HOSPITAL SAN MARTIN,Pública,SI,CESAR,20032,ASTREA,1,3,5675401311,1674,2200591156,3474810155,5976059592,1709,4003020330,2249845530,-276806268,2023,"-4,63"
900292014,"TE OIGO, CENTRO AUDIOLOGICO S.A.S.",Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,2553610067,2498,807526411,1746083656,5972743196,1710,1620447693,3926794630,425500873,2023,"7,12"
900550011,WESTERN DENTAL S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,2779018948,2406,1280676333,1498342615,5958431094,1711,2026963136,3571981206,359486752,2023,"6,03"
900311715,VIHONCO IPS COSTA SAS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,11667893202,1073,2914518012,8753375190,5954797475,1712,856602892,4418344150,679850433,2023,"11,42"
805000737,RIDOC SAS RESONANCIA DE OCCIDENTE,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,4978104830,1803,839145521,4138959309,5945126525,1713,721041469,4769963496,454121560,2023,"7,64"
807007509,CENTRO DE PSICOLOGIA Y TERAPIAS I.P.S. SAS,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,3,8097948738,1339,5280580866,2817367872,5941589490,1714,5540085527,0,401503963,2023,"6,76"
900166361,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,Pública,SI,NARIÑO,52390,LA TOLA,1,5,2680798897,2436,1395738469,1285060428,5930366576,1715,2571287519,2761091219,597987838,2023,"10,08"
891201410,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,Pública,SI,NARIÑO,52378,LA CRUZ,1,8,8264590962,1325,245040568,8019550394,5925128731,1716,2349032784,2644253408,931842539,2023,"15,73"
891901745,ESE HOSPITAL SAN JOSE,Pública,SI,VALLE DEL CAUCA,76606,RESTREPO,1,2,3776258365,2089,1331000904,2445257461,5921808886,1717,2467480937,3116420462,337907487,2023,"5,71"
900573146,PRIUS SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,4662156668,1870,2520976866,2141179802,5906263114,1718,1000235315,4691151927,214875872,2023,"3,64"
900542188,C.F.C. S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,3053523340,2303,2007769019,1045754321,5904782269,1719,2732066302,2980454423,192261544,2023,"3,26"
900827363,SANAR Y VIVIR IPS SAS,Privada,NO,CAUCA,19001,POPAYÁN,1,2,4675696420,1867,2384480428,2291215992,5903110651,1720,1445128990,3360189000,1097792661,2023,"18,6"
900611060,CENEMED QUILICHAO,Privada,NO,CAUCA,19698,SANTANDER DE QUILICHAO,1,1,6432538684,1560,481302394,5951236290,5898525983,1721,2498596005,1893519042,1506410936,2023,"25,54"
900218008,COMPLEJO INTERNACIONAL DE CIRUGIA PLASTICA S.A.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,7514569931,1397,2371427439,5143142492,5894673183,1722,2164040974,3431104856,299527353,2023,"5,08"
806003489,UNIDAD CARDIOLOGICA DE CARTAGENA LTDA,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,6529411531,1540,3488195497,3041216034,5878637744,1723,2509154754,2151498347,1217984643,2023,"20,72"
900910031,NACERSANO S.A.S,Privada,NO,ANTIOQUIA,05154,CAUCASIA,1,1,5069569341,1786,2411664666,2657904675,5878602806,1724,1341929257,4204879482,331794067,2023,"5,64"
890981561,ESE HOSPITAL SAN VICENTE DE PAUL,Pública,SI,ANTIOQUIA,05649,SAN CARLOS,1,2,5525523421,1697,2228739084,3296784337,5878179706,1725,1941808370,3491955724,444415612,2023,"7,56"
802000955,INSTITUTO DE LA VISION DEL NORTE & CIA. LTDA.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,12865557274,1015,3394598394,9470958880,5870366420,1726,2200944528,3706015182,-36593290,2023,"-0,62"
822002826,MEJIA CUBIDES Y CIA S. EN C.,Privada,NO,CASANARE,85001,YOPAL,13,15,5250080065,1743,2185609557,3064470508,5869682318,1727,3306637004,2231499865,331545449,2023,"5,65"
900525521,INNOVA RETAIL S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,2286356142,2610,1159622105,1126734037,5865233589,1728,1382660073,4054910137,427663379,2023,"7,29"
901480790,MEDIX IPS ZOMAC SAS,Privada,NO,CAQUETÁ,18001,FLORENCIA,1,1,2102218688,2694,728898428,1373320260,5865044490,1729,663547498,3585540185,1615956807,2023,"27,55"
900321758,CASAL ASOCIADOS S.A.S.,Privada,NO,ANTIOQUIA,05615,RIONEGRO,1,2,1348758532,3168,734600789,614157743,5862768628,1730,1673469264,4022527443,166771921,2023,"2,84"
900895500,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,Privada,NO,CAUCA,19450,MERCADERES,9,11,4484169036,1905,2106491832,2377677204,5856894696,1731,2659100422,3144180251,53614023,2023,"0,92"
900436223,FUNDACION CONEXION IPS,Privada,NO,QUINDÍO,63001,ARMENIA,2,3,4103068309,1998,2913196355,1189871954,5849870047,1732,1216152876,3819339749,814377422,2023,"13,92"
901244204,I.P.S NAZHER CENTRO MEDICO ESPECIALIZADO S.A.S,Privada,NO,CAQUETÁ,18001,FLORENCIA,1,1,4677208320,1866,3420339695,1256868625,5845678050,1733,2634000702,2547996114,663681234,2023,"11,35"
819003618,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,Pública,SI,MAGDALENA,47030,ALGARROBO,1,3,3589839891,2138,1580019554,2009820337,5841638816,1734,3424165107,2425516558,-8042849,2023,"-0,14"
804013200,FOMESALUD SA,Privada,NO,SANTANDER,68001,BUCARAMANGA,2,3,7439580997,1410,998054402,6441526595,5839568317,1735,1601751804,3400738228,837078285,2023,"14,33"
900053354,HORIZONTES ABA TERAPIA INTEGRAL LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,4830963215,1839,3145813784,1685149431,5827698724,1736,2080708390,2894893095,852097239,2023,"14,62"
900089251,MEDISER IPS S.A.S,Privada,NO,LA GUAJIRA,44001,RIOHACHA,4,5,4474648931,1907,1495402121,2979246810,5823135300,1737,3259915340,1848855732,714364228,2023,"12,27"
800067908,RADIOTERAPIA ONCOLOGIA MARLY S.A,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,54688174468,378,26500613349,28187561119,5816959219,1738,3698951212,3446993255,-1328985248,2023,"-22,85"
900234308,GASTROMEDICALL LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,5187181094,1759,1179396476,4007784618,5813100428,1739,1690113822,3607282983,515703623,2023,"8,87"
